CARRER;NOM_CARRER;PRIMER_NUM;ULTIM_NUM;TIPUSNUM;DISTRICTE;SECC_CENS;AEB;BARRI;SECC_EST;DPOSTAL
82300;Coïmbra;0020I;32;2;7;113;155;43;175;8032
82300;Coïmbra;1;53;1;7;112;155;43;172;8032
82402;Colòmbia;1;15;1;9;36;190;60;100;8030
82402;Colòmbia;2;14;2;9;36;190;60;100;8030
82504;Ptge Colomer;2;16;2;10;71;215;68;46;8005
82504;Ptge Colomer;1;13;1;10;70;215;68;46;8005
82606;Colomines;1;7;1;1;47;17;4;49;8003
82606;Colomines;2;14;2;1;47;17;4;49;8003
82708;Ptge Coloms;1;1;1;1;19;7;1;113;8001
82708;Ptge Coloms;2;4;2;1;19;7;1;112;8001
82800;Colom;1;5;1;1;29;11;2;73;8002
82800;Colom;2;4;2;1;29;11;2;73;8002
82901;Pg Colom;1;17;1;1;31;12;2;79;8002
82901;Pg Colom;19;0031S;1;1;30;12;2;88;8002
82901;Pg Colom;2;16;2;1;31;12;2;79;8002
82901;Pg Colom;18;26;2;1;30;12;2;88;8002
83008;Colònia;1;43;1;9;22;186;60;123;8030
83008;Colònia;2;4;2;9;21;186;60;123;8030
83008;Colònia;6;30;2;9;22;186;60;123;8030
83201;Colònia Tibidabo;1;19;1;5;2;92;22;181;8035
83201;Colònia Tibidabo;2;12;2;5;2;92;22;181;8035
83303;Coll;1;13;1;9;58;193;61;34;8027
83303;Coll;0015E;0015E;1;9;59;193;61;34;8027
83303;Coll;15;41;1;9;58;193;61;34;8027
83303;Coll;43;61;1;9;57;193;61;41;8027
83303;Coll;2;34;2;9;59;193;61;35;8027
83405;Camí Vell del Coll;0001B;17;1;7;78;148;37;128;8032
83405;Camí Vell del Coll;0002B;28;2;7;78;148;37;128;8032
83507;Ptge Coll;0001B;23;1;10;94;223;71;64;8019
83507;Ptge Coll;2;30;2;10;94;223;71;64;8019
83609;Av Coll Portell;1;39;1;6;21;119;30;128;8024
83609;Av Coll Portell;41;93;1;6;18;119;30;129;8024
83609;Av Coll Portell;95;131;1;6;4;114;28;124;8024
83609;Av Coll Portell;2;32;2;6;21;119;30;128;8024
83609;Av Coll Portell;34;132;2;6;18;119;30;129;8024
83700;Ptge Coll Portell;1;5;1;2;67;30;7;213;8013
83700;Ptge Coll Portell;2;8;2;2;67;30;7;213;8013
83802;Pas Coll Portell;1;3;1;6;18;119;30;129;8024
83802;Pas Coll Portell;2;4;2;6;18;119;30;129;8024
83904;Coll i Vehí;1;73;1;10;22;204;64;151;8026
83904;Coll i Vehí;75;125;1;10;3;201;64;142;8026
83904;Coll i Vehí;127;145;1;10;4;201;64;141;8026
83904;Coll i Vehí;2;22;2;10;21;204;64;152;8026
83904;Coll i Vehí;24;38;2;10;23;204;64;151;8026
83904;Coll i Vehí;40;64;2;10;22;204;64;149;8026
83904;Coll i Vehí;66;112;2;10;3;201;64;142;8026
83904;Coll i Vehí;114;138;2;10;4;201;64;143;8026
84102;Collblanc;64;68;2;4;44;86;20;6;8028
84102;Collblanc;70;170;2;4;47;86;20;4;8028
84306;Collserola;21;81;1;5;33;101;25;99;8035
84306;Collserola;0002I;56;2;6;9;116;28;158;8035
84500;Collegats;1;17;1;9;50;192;60;79;8030
84500;Collegats;2;14;2;9;50;192;60;79;8030
84601;Comalada;1;15;1;7;51;143;35;65;8032
84601;Comalada;2;14;2;7;52;144;36;103;8032
84703;Comandant Benítez;1;39;1;4;37;85;20;19;8028
84703;Comandant Benítez;41;45;1;4;39;85;20;12;8028
84703;Comandant Benítez;2;14;2;4;37;85;20;19;8028
84703;Comandant Benítez;16;30;2;4;36;85;20;11;8028
84805;Comandant Llança;0001B;31;1;5;5;93;23;174;8017
84805;Comandant Llança;2;32;2;5;5;93;23;174;8017
84907;Pl Comas;1;5;1;4;29;83;19;67;8028
84907;Pl Comas;7;9;1;4;30;83;19;65;8028
84907;Pl Comas;11;17;1;4;28;83;19;63;8028
84907;Pl Comas;2;6;2;4;29;83;19;67;8028
84907;Pl Comas;8;10;2;4;30;83;19;65;8028
84907;Pl Comas;12;16;2;4;28;83;19;63;8028
84907;Pl Comas;18;18;2;4;29;83;19;67;8028
85003;Ptge Comas Argemí;0001B;11;1;7;49;143;35;58;8032
85003;Ptge Comas Argemí;2;6;2;7;49;143;35;58;8032
85105;Bda Combinació;1;5;1;7;115;155;43;167;8031
85105;Bda Combinació;2;6;2;7;115;155;43;167;8031
85207;Comercial;1;19;1;1;44;16;4;27;8003
85207;Comercial;2;2;2;1;44;16;4;27;8003
85309;Pl Comercial;0001S;11;1;1;44;16;4;34;8003
85309;Pl Comercial;2;12;2;1;44;16;4;34;8003
85400;Comerç;1;17;1;1;55;19;4;37;8003
85400;Comerç;19;25;1;1;44;16;4;35;8003
85400;Comerç;27;33;1;1;43;16;4;26;8003
85400;Comerç;2;40;2;1;54;19;4;38;8003
85400;Comerç;42;58;2;1;44;16;4;35;8003
85400;Comerç;60;68;2;1;43;16;4;26;8003
85502;Pl Comerç;1;5;1;9;25;187;60;115;8030
85502;Pl Comerç;0002B;6;2;9;25;187;60;115;8030
85604;Plta Comerç;1;1;1;1;53;19;4;38;8003
85604;Plta Comerç;2;4;2;1;54;19;4;38;8003
85706;Cometa;1;7;1;1;26;10;2;77;8002
85706;Cometa;2;6;2;1;26;10;2;78;8002
85808;Ptge Companyia;0001B;29;1;9;83;199;63;19;8027
85808;Ptge Companyia;2;32;2;9;83;199;63;19;8027
85900;Conca de Tremp;1;11;1;7;76;148;37;135;8032
85900;Conca de Tremp;31;43;1;7;68;147;37;114;8032
85900;Conca de Tremp;45;77;1;7;66;147;37;113;8032
85900;Conca de Tremp;0127B;143;1;7;59;146;37;95;8032
85900;Conca de Tremp;2;12;2;7;76;148;37;135;8032
85900;Conca de Tremp;14;24;2;7;69;147;37;116;8032
85900;Conca de Tremp;38;46;2;7;65;147;37;118;8032
85900;Conca de Tremp;0048B;132;2;7;66;147;37;119;8032
85900;Conca de Tremp;13;29;1;7;70;147;37;115;8032
85900;Conca de Tremp;79;125;1;7;67;147;37;96;8032
85900;Conca de Tremp;26;36;2;7;68;147;37;116;8032
86006;Ptge Concepció;1;17;1;2;83;36;7;164;8008
86006;Ptge Concepció;0002B;16;2;2;83;36;7;164;8008
86108;Concepción Arenal;1;25;1;9;86;199;63;14;8027
86108;Concepción Arenal;0027B;0027B;1;9;83;199;63;19;8027
86108;Concepción Arenal;29;59;1;9;83;199;63;19;8027
86108;Concepción Arenal;61;83;1;9;81;198;62;51;8027
86108;Concepción Arenal;0141S;0141S;1;9;71;196;61;70;8027
86108;Concepción Arenal;141;185;1;9;75;197;62;70;8027
86108;Concepción Arenal;195;265;1;9;49;192;60;71;8030
86108;Concepción Arenal;267;297;1;9;48;192;60;86;8030
86108;Concepción Arenal;2;12;2;9;87;199;63;13;8027
86108;Concepción Arenal;14;42;2;9;86;199;63;20;8027
86108;Concepción Arenal;44;44;2;9;86;199;63;20;8027
86108;Concepción Arenal;46;66;2;9;83;199;63;20;8027
86108;Concepción Arenal;78;100;2;9;73;196;61;47;8027
86108;Concepción Arenal;102;130;2;9;72;196;61;46;8027
86108;Concepción Arenal;132;186;2;9;71;196;61;45;8027
86108;Concepción Arenal;206;256;2;9;50;192;60;79;8030
86108;Concepción Arenal;258;272;2;9;48;192;60;84;8030
86108;Concepción Arenal;68;76;2;9;68;196;61;48;8027
86108;Concepción Arenal;188;204;2;9;54;192;60;72;8030
86108;Concepción Arenal;274;310;2;9;46;192;60;84;8030
86108;Concepción Arenal;0044B;0044B;2;9;83;199;63;20;8027
86108;Concepción Arenal;187;193;1;8;18;160;44;28;8027
86108;Concepción Arenal;85;139;1;9;74;197;62;50;8027
86108;Concepción Arenal;27;27;1;9;86;199;63;14;8027
86108;Concepción Arenal;299;325;1;9;46;192;60;86;8030
86200;Concili de Trento;1;5;1;10;32;206;65;102;8018
86200;Concili de Trento;7;35;1;10;33;206;65;102;8018
